,filename,class,xmin,ymin,xmax,ymax,frame,isNight
1284,nightSequence1--00524.jpg,go,901,260,951,347,524,1
1285,nightSequence1--00525.jpg,go,902,259,952,346,525,1
1286,nightSequence1--00526.jpg,go,902,259,952,346,526,1
1288,nightSequence1--00528.jpg,go,906,259,956,346,528,1
1289,nightSequence1--00529.jpg,go,909,258,959,345,529,1
1290,nightSequence1--00530.jpg,go,915,255,965,342,530,1
1291,nightSequence1--00531.jpg,go,917,253,967,340,531,1
1292,nightSequence1--00532.jpg,go,919,252,969,339,532,1
1293,nightSequence1--00533.jpg,go,922,250,972,337,533,1
1294,nightSequence1--00533.jpg,stop,695,421,701,434,533,1
1297,nightSequence1--00535.jpg,go,930,247,980,334,535,1
1298,nightSequence1--00535.jpg,stop,695,421,701,434,535,1
1299,nightSequence1--00536.jpg,go,934,243,984,330,536,1
1300,nightSequence1--00536.jpg,stop,695,418,701,431,536,1
1301,nightSequence1--00537.jpg,go,940,237,990,324,537,1
1302,nightSequence1--00537.jpg,stop,695,416,701,429,537,1
1303,nightSequence1--00538.jpg,go,943,236,993,323,538,1
1304,nightSequence1--00538.jpg,stop,694,415,703,436,538,1
1305,nightSequence1--00539.jpg,go,951,236,1001,323,539,1
1306,nightSequence1--00539.jpg,stop,695,414,704,435,539,1
1311,nightSequence1--00542.jpg,go,970,236,1013,308,542,1
1312,nightSequence1--00542.jpg,stop,696,408,706,429,542,1
1313,nightSequence1--00543.jpg,go,976,234,1019,306,543,1
1314,nightSequence1--00543.jpg,stop,697,406,706,430,543,1
1317,nightSequence1--00545.jpg,go,989,231,1030,309,545,1
1318,nightSequence1--00545.jpg,stop,695,410,710,437,545,1
1319,nightSequence1--00546.jpg,go,994,234,1037,318,546,1
1320,nightSequence1--00546.jpg,stop,697,418,710,447,546,1
1321,nightSequence1--00547.jpg,go,998,241,1041,325,547,1
1322,nightSequence1--00547.jpg,stop,696,427,711,454,547,1
1323,nightSequence1--00548.jpg,go,1006,254,1049,338,548,1
1324,nightSequence1--00548.jpg,stop,697,439,710,463,548,1
1325,nightSequence1--00549.jpg,go,1013,268,1059,352,549,1
1326,nightSequence1--00549.jpg,stop,702,457,712,486,549,1
1327,nightSequence1--00550.jpg,go,1020,277,1070,358,550,1
1328,nightSequence1--00550.jpg,stop,652,449,664,476,550,1
1329,nightSequence1--00550.jpg,stop,703,469,713,498,550,1
1330,nightSequence1--00551.jpg,go,1028,276,1078,363,551,1
1331,nightSequence1--00551.jpg,stop,653,455,665,482,551,1
1332,nightSequence1--00551.jpg,stop,705,474,714,506,551,1
1333,nightSequence1--00552.jpg,go,1035,281,1085,368,552,1
1334,nightSequence1--00552.jpg,stop,653,460,668,489,552,1
1335,nightSequence1--00552.jpg,stop,706,483,713,504,552,1
1336,nightSequence1--00553.jpg,go,1046,277,1096,364,553,1
1337,nightSequence1--00553.jpg,stop,654,456,672,493,553,1
1338,nightSequence1--00553.jpg,stop,707,482,717,503,553,1
1339,nightSequence1--00554.jpg,go,1054,266,1104,353,554,1
1340,nightSequence1--00554.jpg,stop,659,447,666,482,554,1
1341,nightSequence1--00554.jpg,stop,711,468,717,516,554,1
1342,nightSequence1--00555.jpg,go,1063,247,1113,334,555,1
1343,nightSequence1--00555.jpg,stop,662,433,668,473,555,1
1344,nightSequence1--00556.jpg,go,1076,234,1126,321,556,1
1345,nightSequence1--00556.jpg,stop,659,420,672,463,556,1
1346,nightSequence1--00556.jpg,stop,711,443,721,475,556,1
1347,nightSequence1--00557.jpg,go,1089,226,1139,310,557,1
1348,nightSequence1--00557.jpg,stop,660,417,675,446,557,1
1349,nightSequence1--00557.jpg,stop,713,440,723,461,557,1
1350,nightSequence1--00558.jpg,go,1100,222,1150,306,558,1
1351,nightSequence1--00558.jpg,stop,661,415,676,442,558,1
1352,nightSequence1--00558.jpg,stop,715,438,722,459,558,1
1353,nightSequence1--00559.jpg,go,1110,219,1160,303,559,1
1354,nightSequence1--00559.jpg,stop,663,415,678,442,559,1
1355,nightSequence1--00559.jpg,stop,717,438,724,456,559,1
1362,nightSequence1--00562.jpg,go,1151,208,1201,292,562,1
1363,nightSequence1--00562.jpg,stop,669,419,682,446,562,1
1364,nightSequence1--00562.jpg,stop,722,442,732,463,562,1
1365,nightSequence1--00563.jpg,go,1165,205,1215,289,563,1
1366,nightSequence1--00563.jpg,stop,670,419,686,446,563,1
1367,nightSequence1--00563.jpg,stop,725,442,734,463,563,1
1371,nightSequence1--00565.jpg,go,1198,190,1248,274,565,1
1372,nightSequence1--00565.jpg,stop,674,413,690,445,565,1
1373,nightSequence1--00565.jpg,stop,729,437,738,450,565,1
1374,nightSequence1--00566.jpg,go,1216,182,1266,266,566,1
1375,nightSequence1--00566.jpg,stop,677,411,690,440,566,1
1376,nightSequence1--00566.jpg,stop,731,435,740,451,566,1
1377,nightSequence1--00567.jpg,go,1234,174,1280,258,567,1
1378,nightSequence1--00567.jpg,stop,679,408,692,437,567,1
1379,nightSequence1--00567.jpg,stop,732,430,742,454,567,1
1380,nightSequence1--00568.jpg,stop,681,403,694,435,568,1
1381,nightSequence1--00568.jpg,stop,735,425,744,449,568,1
1384,nightSequence1--00570.jpg,stop,685,395,698,422,570,1
1385,nightSequence1--00570.jpg,stop,739,420,749,438,570,1
1386,nightSequence1--00571.jpg,stop,686,395,701,422,571,1
1387,nightSequence1--00571.jpg,stop,740,418,752,439,571,1
1390,nightSequence1--00573.jpg,stop,690,393,703,420,573,1
1391,nightSequence1--00573.jpg,stop,744,416,753,437,573,1
1392,nightSequence1--00574.jpg,stop,690,391,705,418,574,1
1393,nightSequence1--00574.jpg,stop,745,413,755,437,574,1
1398,nightSequence1--00577.jpg,stop,697,394,709,418,577,1
1399,nightSequence1--00577.jpg,stop,751,416,761,434,577,1
1400,nightSequence1--00578.jpg,stop,696,393,709,420,578,1
1401,nightSequence1--00578.jpg,stop,753,416,762,437,578,1
1402,nightSequence1--00579.jpg,stop,701,392,714,416,579,1
1403,nightSequence1--00579.jpg,stop,753,414,763,430,579,1
1406,nightSequence1--00581.jpg,stop,700,387,713,414,581,1
1407,nightSequence1--00581.jpg,stop,755,412,765,430,581,1
1408,nightSequence1--00582.jpg,stop,703,385,715,417,582,1
1409,nightSequence1--00582.jpg,stop,754,409,767,430,582,1
1410,nightSequence1--00583.jpg,stop,702,381,715,410,583,1
1411,nightSequence1--00583.jpg,stop,758,404,770,422,583,1
1412,nightSequence1--00584.jpg,stop,703,377,716,409,584,1
1413,nightSequence1--00584.jpg,stop,758,400,768,418,584,1
1414,nightSequence1--00585.jpg,stop,704,374,719,403,585,1
1415,nightSequence1--00585.jpg,stop,760,399,767,417,585,1
1416,nightSequence1--00586.jpg,stop,706,372,719,401,586,1
1417,nightSequence1--00586.jpg,stop,762,396,771,414,586,1
1418,nightSequence1--00587.jpg,stop,706,369,721,401,587,1
1419,nightSequence1--00587.jpg,stop,763,393,772,409,587,1
1420,nightSequence1--00588.jpg,stop,709,365,721,397,588,1
1421,nightSequence1--00588.jpg,stop,762,388,774,412,588,1
1422,nightSequence1--00589.jpg,stop,708,358,721,395,589,1
1423,nightSequence1--00589.jpg,stop,762,382,774,406,589,1
1424,nightSequence1--00590.jpg,stop,709,355,721,387,590,1
1425,nightSequence1--00590.jpg,stop,762,374,775,403,590,1
1428,nightSequence1--00592.jpg,stop,708,348,723,377,592,1
1429,nightSequence1--00592.jpg,stop,765,371,777,395,592,1
1430,nightSequence1--00593.jpg,stop,708,347,721,379,593,1
1431,nightSequence1--00593.jpg,stop,765,371,777,395,593,1
1432,nightSequence1--00594.jpg,stop,708,350,721,379,594,1
1433,nightSequence1--00594.jpg,stop,765,373,777,397,594,1
1434,nightSequence1--00595.jpg,stop,708,353,723,385,595,1
1435,nightSequence1--00595.jpg,stop,764,375,776,399,595,1
1436,nightSequence1--00596.jpg,stop,708,355,723,387,596,1
1437,nightSequence1--00596.jpg,stop,766,379,778,403,596,1
1438,nightSequence1--00597.jpg,stop,709,355,724,387,597,1
1439,nightSequence1--00597.jpg,stop,764,378,779,399,597,1
1440,nightSequence1--00598.jpg,stop,708,352,723,381,598,1
1441,nightSequence1--00598.jpg,stop,767,376,779,400,598,1
1442,nightSequence1--00599.jpg,stop,708,344,721,381,599,1
1443,nightSequence1--00599.jpg,stop,766,366,778,390,599,1
1444,nightSequence1--00600.jpg,stop,708,335,721,372,600,1
1445,nightSequence1--00600.jpg,stop,765,358,777,382,600,1
1446,nightSequence1--00601.jpg,stop,708,331,721,363,601,1
1447,nightSequence1--00601.jpg,stop,765,353,777,374,601,1
1448,nightSequence1--00602.jpg,stop,707,328,722,373,602,1
1449,nightSequence1--00602.jpg,stop,763,352,776,376,602,1
1454,nightSequence1--00605.jpg,stop,706,365,722,392,605,1
1455,nightSequence1--00605.jpg,stop,763,385,779,417,605,1
1456,nightSequence1--00606.jpg,stop,709,378,724,402,606,1
1457,nightSequence1--00606.jpg,stop,765,401,780,422,606,1
1458,nightSequence1--00607.jpg,stop,709,390,725,414,607,1
1459,nightSequence1--00607.jpg,stop,767,411,782,451,607,1
1460,nightSequence1--00608.jpg,stop,712,399,725,431,608,1
1461,nightSequence1--00608.jpg,stop,767,419,782,446,608,1
1462,nightSequence1--00609.jpg,stop,712,395,725,427,609,1
1463,nightSequence1--00609.jpg,stop,769,416,781,443,609,1
1464,nightSequence1--00610.jpg,stop,712,386,725,421,610,1
1465,nightSequence1--00610.jpg,stop,771,410,778,434,610,1
1466,nightSequence1--00611.jpg,stop,712,378,728,415,611,1
1467,nightSequence1--00611.jpg,stop,771,401,780,425,611,1
1468,nightSequence1--00612.jpg,stop,712,378,727,413,612,1
1469,nightSequence1--00612.jpg,stop,768,399,783,426,612,1
1470,nightSequence1--00613.jpg,stop,714,379,727,419,613,1
1471,nightSequence1--00613.jpg,stop,769,402,782,429,613,1
1474,nightSequence1--00615.jpg,stop,714,383,729,415,615,1
1475,nightSequence1--00615.jpg,stop,771,405,784,434,615,1
1476,nightSequence1--00616.jpg,stop,714,383,730,415,616,1
1477,nightSequence1--00616.jpg,stop,774,408,783,429,616,1
1478,nightSequence1--00617.jpg,stop,714,383,729,410,617,1
1479,nightSequence1--00617.jpg,stop,774,406,783,430,617,1
1480,nightSequence1--00618.jpg,stop,714,380,730,409,618,1
1481,nightSequence1--00618.jpg,stop,774,406,783,422,618,1
1482,nightSequence1--00619.jpg,stop,715,377,728,409,619,1
1483,nightSequence1--00619.jpg,stop,774,402,783,423,619,1
1484,nightSequence1--00620.jpg,stop,715,375,728,402,620,1
1485,nightSequence1--00620.jpg,stop,774,397,786,424,620,1
1488,nightSequence1--00622.jpg,stop,714,373,730,405,622,1
1489,nightSequence1--00622.jpg,stop,775,400,785,416,622,1
1490,nightSequence1--00623.jpg,stop,714,366,729,409,623,1
1491,nightSequence1--00623.jpg,stop,773,391,786,415,623,1
1492,nightSequence1--00624.jpg,stop,714,364,727,396,624,1
1493,nightSequence1--00624.jpg,stop,774,388,783,409,624,1
1494,nightSequence1--00625.jpg,stop,714,364,729,393,625,1
1495,nightSequence1--00625.jpg,stop,774,389,786,407,625,1
1498,nightSequence1--00627.jpg,stop,712,370,727,407,627,1
1499,nightSequence1--00627.jpg,stop,769,394,785,415,627,1
1500,nightSequence1--00628.jpg,stop,712,377,725,409,628,1
1501,nightSequence1--00628.jpg,stop,773,402,782,420,628,1
1502,nightSequence1--00629.jpg,stop,712,381,725,413,629,1
1503,nightSequence1--00629.jpg,stop,773,408,779,429,629,1
1504,nightSequence1--00630.jpg,stop,711,385,726,420,630,1
1505,nightSequence1--00630.jpg,stop,773,414,779,427,630,1
1506,nightSequence1--00631.jpg,stop,711,389,724,416,631,1
1507,nightSequence1--00631.jpg,stop,773,417,779,427,631,1
1508,nightSequence1--00632.jpg,stop,712,388,722,412,632,1
1509,nightSequence1--00632.jpg,stop,772,415,778,425,632,1
1512,nightSequence1--00634.jpg,stop,708,383,723,415,634,1
1513,nightSequence1--00634.jpg,stop,769,409,778,427,634,1
1516,nightSequence1--00636.jpg,stop,706,377,722,409,636,1
1517,nightSequence1--00636.jpg,stop,766,403,778,419,636,1
1518,nightSequence1--00637.jpg,stop,706,376,721,405,637,1
1519,nightSequence1--00637.jpg,stop,769,402,775,418,637,1
1524,nightSequence1--00640.jpg,stop,702,369,718,401,640,1
1525,nightSequence1--00640.jpg,stop,765,396,772,412,640,1
1526,nightSequence1--00641.jpg,stop,700,371,716,403,641,1
1527,nightSequence1--00641.jpg,stop,763,397,770,415,641,1
1528,nightSequence1--00642.jpg,stop,698,376,714,413,642,1
1529,nightSequence1--00642.jpg,stop,762,404,768,422,642,1
1530,nightSequence1--00643.jpg,stop,696,383,712,415,643,1
1531,nightSequence1--00643.jpg,stop,759,410,766,426,643,1
1532,nightSequence1--00644.jpg,stop,696,387,711,419,644,1
1533,nightSequence1--00644.jpg,stop,761,412,767,433,644,1
1534,nightSequence1--00645.jpg,stop,694,385,710,420,645,1
1535,nightSequence1--00645.jpg,stop,756,412,766,433,645,1
1536,nightSequence1--00646.jpg,stop,692,385,710,417,646,1
1537,nightSequence1--00646.jpg,stop,758,410,764,426,646,1
1540,nightSequence1--00648.jpg,stop,690,376,706,413,648,1
1541,nightSequence1--00648.jpg,stop,751,401,764,425,648,1
1544,nightSequence1--00650.jpg,stop,687,371,703,403,650,1
1545,nightSequence1--00650.jpg,stop,750,396,759,417,650,1
1548,nightSequence1--00652.jpg,stop,684,370,702,407,652,1
1549,nightSequence1--00652.jpg,stop,749,398,756,419,652,1
1550,nightSequence1--00653.jpg,stop,683,374,699,403,653,1
1551,nightSequence1--00653.jpg,stop,747,400,754,421,653,1
1552,nightSequence1--00654.jpg,stop,682,375,697,407,654,1
1553,nightSequence1--00654.jpg,stop,746,399,755,426,654,1
1554,nightSequence1--00655.jpg,stop,680,376,696,411,655,1
1555,nightSequence1--00655.jpg,stop,745,404,752,425,655,1
1556,nightSequence1--00656.jpg,stop,678,379,696,414,656,1
1557,nightSequence1--00656.jpg,stop,743,406,750,427,656,1
1560,nightSequence1--00658.jpg,stop,676,379,692,411,658,1
1561,nightSequence1--00658.jpg,stop,741,406,748,427,658,1
1562,nightSequence1--00659.jpg,stop,674,375,692,410,659,1
1563,nightSequence1--00659.jpg,stop,739,402,749,423,659,1
1564,nightSequence1--00660.jpg,stop,672,373,690,405,660,1
1565,nightSequence1--00660.jpg,stop,737,400,747,421,660,1
1568,nightSequence1--00662.jpg,stop,670,373,688,405,662,1
1569,nightSequence1--00662.jpg,stop,735,400,745,421,662,1
1570,nightSequence1--00663.jpg,stop,669,375,685,407,663,1
1571,nightSequence1--00663.jpg,stop,734,400,744,429,663,1
1572,nightSequence1--00664.jpg,stop,667,378,683,418,664,1
1573,nightSequence1--00664.jpg,stop,732,405,744,437,664,1
1574,nightSequence1--00665.jpg,stop,665,385,683,417,665,1
1575,nightSequence1--00665.jpg,stop,730,411,740,435,665,1
1576,nightSequence1--00666.jpg,stop,665,388,681,417,666,1
1577,nightSequence1--00666.jpg,stop,730,414,739,435,666,1
1578,nightSequence1--00667.jpg,stop,664,384,680,421,667,1
1579,nightSequence1--00667.jpg,stop,729,412,739,433,667,1
1580,nightSequence1--00668.jpg,stop,662,380,678,417,668,1
1581,nightSequence1--00668.jpg,stop,727,407,737,434,668,1
1584,nightSequence1--00670.jpg,stop,660,377,676,409,670,1
1585,nightSequence1--00670.jpg,stop,725,403,735,427,670,1
1586,nightSequence1--00671.jpg,stop,659,375,675,407,671,1
1587,nightSequence1--00671.jpg,stop,725,400,735,424,671,1
1588,nightSequence1--00671.jpg,stop,560,404,572,425,671,1
1592,nightSequence1--00673.jpg,stop,656,375,674,407,673,1
1593,nightSequence1--00673.jpg,stop,721,401,733,428,673,1
1594,nightSequence1--00673.jpg,stop,556,403,568,430,673,1
1595,nightSequence1--00674.jpg,stop,655,373,671,405,674,1
1596,nightSequence1--00674.jpg,stop,721,399,731,426,674,1
1597,nightSequence1--00674.jpg,stop,553,401,566,428,674,1
1598,nightSequence1--00675.jpg,stop,655,372,673,401,675,1
1599,nightSequence1--00675.jpg,stop,721,398,731,422,675,1
1600,nightSequence1--00675.jpg,stop,554,399,566,426,675,1
1601,nightSequence1--00676.jpg,stop,653,366,672,403,676,1
1602,nightSequence1--00676.jpg,stop,721,393,731,425,676,1
1603,nightSequence1--00676.jpg,stop,554,397,564,424,676,1
1604,nightSequence1--00677.jpg,stop,654,365,670,397,677,1
1605,nightSequence1--00677.jpg,stop,720,391,732,418,677,1
1606,nightSequence1--00677.jpg,stop,551,391,566,423,677,1
1607,nightSequence1--00678.jpg,stop,653,362,671,397,678,1
1608,nightSequence1--00678.jpg,stop,718,390,731,411,678,1
1609,nightSequence1--00678.jpg,stop,549,391,564,418,678,1
1610,nightSequence1--00679.jpg,stop,653,362,672,399,679,1
1611,nightSequence1--00679.jpg,stop,721,390,731,417,679,1
1612,nightSequence1--00679.jpg,stop,549,391,565,418,679,1
1613,nightSequence1--00680.jpg,stop,653,364,672,401,680,1
1614,nightSequence1--00680.jpg,stop,721,391,731,423,680,1
1615,nightSequence1--00680.jpg,stop,552,390,564,427,680,1
1619,nightSequence1--00682.jpg,stop,653,370,672,407,682,1
1620,nightSequence1--00682.jpg,stop,721,397,733,429,682,1
1621,nightSequence1--00682.jpg,stop,549,399,564,431,682,1
1622,nightSequence1--00683.jpg,stop,654,371,672,406,683,1
1623,nightSequence1--00683.jpg,stop,719,397,734,429,683,1
1624,nightSequence1--00683.jpg,stop,549,399,564,431,683,1
1628,nightSequence1--00685.jpg,stop,653,371,671,406,685,1
1629,nightSequence1--00685.jpg,stop,720,399,732,426,685,1
1630,nightSequence1--00685.jpg,stop,547,400,562,429,685,1
1631,nightSequence1--00686.jpg,stop,653,371,671,403,686,1
1632,nightSequence1--00686.jpg,stop,721,397,731,426,686,1
1633,nightSequence1--00686.jpg,stop,547,399,562,426,686,1
1637,nightSequence1--00688.jpg,stop,655,363,671,403,688,1
1638,nightSequence1--00688.jpg,stop,723,391,733,423,688,1
1639,nightSequence1--00688.jpg,stop,549,393,564,425,688,1
1643,nightSequence1--00690.jpg,stop,652,356,670,396,690,1
1644,nightSequence1--00690.jpg,stop,721,383,731,415,690,1
1645,nightSequence1--00690.jpg,stop,546,387,559,419,690,1
1646,nightSequence1--00691.jpg,stop,650,355,669,390,691,1
1647,nightSequence1--00691.jpg,stop,721,384,730,408,691,1
1648,nightSequence1--00691.jpg,stop,545,385,560,417,691,1
1649,nightSequence1--00692.jpg,stop,649,354,668,391,692,1
1650,nightSequence1--00692.jpg,stop,719,382,729,411,692,1
1651,nightSequence1--00692.jpg,stop,543,385,558,417,692,1
1652,nightSequence1--00693.jpg,stop,649,359,667,394,693,1
1653,nightSequence1--00693.jpg,stop,716,387,729,419,693,1
1654,nightSequence1--00693.jpg,stop,541,389,556,421,693,1
1658,nightSequence1--00695.jpg,stop,651,366,669,409,695,1
1659,nightSequence1--00695.jpg,stop,718,392,731,429,695,1
1660,nightSequence1--00695.jpg,stop,543,397,558,429,695,1
1661,nightSequence1--00696.jpg,stop,653,370,669,413,696,1
1662,nightSequence1--00696.jpg,stop,721,397,733,429,696,1
1663,nightSequence1--00696.jpg,stop,546,401,558,433,696,1
1664,nightSequence1--00697.jpg,stop,653,373,671,408,697,1
1665,nightSequence1--00697.jpg,stop,720,401,733,433,697,1
1666,nightSequence1--00697.jpg,stop,546,403,558,430,697,1
1667,nightSequence1--00698.jpg,stop,651,370,670,413,698,1
1668,nightSequence1--00698.jpg,stop,546,401,558,433,698,1
1669,nightSequence1--00698.jpg,stop,721,401,733,428,698,1
1670,nightSequence1--00699.jpg,stop,652,364,670,409,699,1
1671,nightSequence1--00699.jpg,stop,719,393,732,422,699,1
1672,nightSequence1--00699.jpg,stop,545,395,557,424,699,1
1673,nightSequence1--00700.jpg,stop,651,359,669,404,700,1
1674,nightSequence1--00700.jpg,stop,720,391,732,420,700,1
1675,nightSequence1--00700.jpg,stop,544,391,556,423,700,1
1679,nightSequence1--00702.jpg,stop,652,368,670,405,702,1
1680,nightSequence1--00702.jpg,stop,723,397,730,426,702,1
1681,nightSequence1--00702.jpg,stop,542,399,557,426,702,1
1682,nightSequence1--00703.jpg,stop,651,370,670,410,703,1
1683,nightSequence1--00703.jpg,stop,545,404,555,425,703,1
1684,nightSequence1--00703.jpg,stop,724,401,733,425,703,1
1685,nightSequence1--00704.jpg,stop,650,372,669,412,704,1
1686,nightSequence1--00704.jpg,stop,545,408,552,429,704,1
1687,nightSequence1--00704.jpg,stop,722,399,734,434,704,1
1688,nightSequence1--00705.jpg,stop,650,374,669,411,705,1
